StoreKey,GeographyKey,StoreManager,StoreType,StoreName,StoreDescription,Status,OpenDate,CloseDate,EntityKey,ZipCode,ZipCodeExtension,StorePhone,StoreFax,AddressLine1,AddressLine2,CloseReason,EmployeeCount,SellingAreaSize,LastRemodelDate,GeoLocation,Geometry,ETLLoadID,LoadDate,UpdateDate
88,453,106,"Store","Contoso Cedar Park Store","Contoso Cedar Park Store","On",2004-10-26 00:00:00.000,,722,"70001","77011","577-555-0185","577-555-0185","Cedar Park, TX St","Cedar Park, TX St","",19,455,2009-06-18 00:00:00.000,"POINT (-97.825 30.5123)","POINT (-97.825 30.5123)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
93,787,111,"Store","Contoso Arlington Store","Contoso Arlington Store","On",2003-08-31 00:00:00.000,,727,"75201","75205","204-555-0115","204-555-0115","Central Oaks Shopping mall","Central Oaks Shopping mall","",25,700,2009-06-18 00:00:00.000,"POINT (-77.1045 38.8881)","POINT (-77.1045 38.8881)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
98,817,116,"Store","Contoso Denton Store","Contoso Denton Store","On",2003-05-03 00:00:00.000,,732,"75201","75210","913-555-0184","913-555-0184","Denton Citycenter Shopping mall","Denton Citycenter Shopping mall","",47,1125,2009-06-18 00:00:00.000,"POINT (-97.1329 33.2105)","POINT (-97.1329 33.2105)",1,2009-07-06 00:00:00.000,2009-06-18 00:00:00.000
103,853,120,"Store","Contoso Jacksonville Store","Contoso Jacksonville Store","On",2003-10-08 00:00:00.000,,737,"32254","32254","454-555-0119","454-555-0119","Lackawanna Park St","Lackawanna Park St","",26,680,2009-06-18 00:00:00.000,"POINT (-81.6669 30.3421)","POINT (-81.6669 30.3421)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
108,860,124,"Store","Contoso Lakeland Store","Contoso Lakeland Store","On",2003-02-13 00:00:00.000,,742,"33815","33815","477-555-0132","477-555-0132","N Missouri Ave","N Missouri Ave","",17,460,2009-06-18 00:00:00.000,"POINT (-81.9573 28.0587)","POINT (-81.9573 28.0587)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
113,807,129,"Store","Contoso Cape Canaveral Store","Contoso Cape Canaveral Store","On",2004-02-14 00:00:00.000,,747,"32920","32920","260-555-0119","260-555-0119","Astronaut Blvd St","Astronaut Blvd St","",33,560,2009-06-18 00:00:00.000,"POINT (-80.6085 28.3921)","POINT (-80.6085 28.3921)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
118,936,133,"Store","Contoso Syracuse Store","Contoso Syracuse Store","On",2004-06-16 00:00:00.000,,752,"13203","13203","234-555-0169","234-555-0169","520 Pearl St","520 Pearl St","",26,680,2009-06-18 00:00:00.000,"POINT (-76.1486 43.0533)","POINT (-76.1486 43.0533)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
123,852,142,"Store","Contoso Ithaca Store","Contoso Ithaca Store","On",2004-11-21 00:00:00.000,,757,"14850","14850","361-555-0180","361-555-0180","Cascadilla Ave St","Cascadilla Ave St","",17,460,2009-06-18 00:00:00.000,"POINT (-76.4993 42.445)","POINT (-76.4993 42.445)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
128,943,146,"Store","Contoso Trenton No.1 Store","Contoso Trenton No.1 Store","On",2004-03-26 00:00:00.000,,762,"8608","8608","350-555-0167","350-555-0167","241 E State St","241 E State St","",33,560,2009-06-18 00:00:00.000,"POINT (-74.7651 40.2208)","POINT (-74.7651 40.2208)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
133,908,149,"Store","Contoso Paterson Store","Contoso Paterson Store","On",2008-12-03 00:00:00.000,,767,"7505","7505","653-555-0144","653-555-0144","Federal Plaza St","Federal Plaza St","",26,680,2009-06-18 00:00:00.000,"POINT (-74.1726 40.9134)","POINT (-74.1726 40.9134)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
138,945,154,"Store","Contoso Vineland Store","Contoso Vineland Store","On",2004-05-18 00:00:00.000,,772,"8360","8360","984-555-0148","984-555-0148","W Cherry St","W Cherry St","",22,500,2009-06-18 00:00:00.000,"POINT (-75.0284 39.4897)","POINT (-75.0284 39.4897)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
143,847,159,"Store","Contoso Hoboken Store","Contoso Hoboken Store","On",2004-10-23 00:00:00.000,,777,"7030","7030","110-555-0182","110-555-0182","322 8th St","322 8th St","",33,560,2009-06-18 00:00:00.000,"POINT (-74.0278 40.7447)","POINT (-74.0278 40.7447)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
153,846,168,"Store","Contoso Hingham Store","Contoso Hingham Store","On",2004-01-17 00:00:00.000,,787,"2043","2043","696-555-0157","696-555-0157","Crowes Ln St","Crowes Ln St","",22,500,2009-06-18 00:00:00.000,"POINT (-70.8883 42.237)","POINT (-70.8883 42.237)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
158,844,173,"Store","Contoso Haverhill Store","Contoso Haverhill Store","On",2004-06-22 00:00:00.000,,792,"1832","1832","368-555-0113","368-555-0113","Hilldale Ave St","Hilldale Ave St","",19,455,2009-06-18 00:00:00.000,"POINT (-71.0863 42.7868)","POINT (-71.0863 42.7868)",1,2009-07-06 00:00:00.000,2009-06-18 00:00:00.000
163,826,178,"Store","Contoso Falmouth Store","Contoso Falmouth Store","On",2004-11-27 00:00:00.000,,797,"2540","2540","429-555-0137","429-555-0137","Shore Citycenter Shopping mall","Shore Citycenter Shopping mall","",25,700,2009-06-18 00:00:00.000,"POINT (-70.6133 41.5526)","POINT (-70.6133 41.5526)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
168,855,183,"Store","Contoso Kennebunkport Store","Contoso Kennebunkport Store","On",2004-02-19 00:00:00.000,,802,"4046","4046","587-555-0115","587-555-0115","School St","School St","",22,500,2009-06-18 00:00:00.000,"POINT (-70.4744 43.3613)","POINT (-70.4744 43.3613)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
173,801,188,"Store","Contoso Bridgeport Store","Contoso Bridgeport Store","On",2004-02-18 00:00:00.000,,807,"6604","6604","609-555-0153","609-555-0153","Center St","Center St","",19,455,2009-06-18 00:00:00.000,"POINT (-73.1981 41.1939)","POINT (-73.1981 41.1939)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
178,864,193,"Store","Contoso Litchfield County Store","Contoso Litchfield County Store","On",2004-07-23 00:00:00.000,,812,"6759","6759","164-555-0114","164-555-0114","CTuDED Rd, Litchfield County","CTuDED Rd, Litchfield County","",25,700,2009-06-18 00:00:00.000,"POINT (-99.1583 41.1378)","POINT (-99.1583 41.1378)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
183,784,111,"Store","Contoso Anchorage Store","Contoso Anchorage Store","On",2004-12-02 00:00:00.000,,817,"","","110-555-0115","110-555-0115","4800 Spenard Road,Shopping mall","4800 Spenard Road,Shopping mall","",47,1125,2009-06-18 00:00:00.000,"POINT (-149.93 61.3388)","POINT (-149.93 61.3388)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
188,873,202,"Store","Contoso Martinsville Store","Contoso Martinsville Store","On",2004-02-20 00:00:00.000,,822,"24112","24112","809-555-0133","809-555-0133","Monroe St","Monroe St","",19,455,2009-06-18 00:00:00.000,"POINT (-86.4227 39.4289)","POINT (-86.4227 39.4289)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
193,850,207,"Store","Contoso Howard Store","Contoso Howard Store","On",2004-03-19 00:00:00.000,,827,"21794","21794","167-555-0139","167-555-0139","River Valley Chase St Shopping mall","River Valley Chase St Shopping mall","",25,700,2009-06-18 00:00:00.000,"POINT (-76.9702 39.2918)","POINT (-76.9702 39.2918)",1,2009-07-06 00:00:00.000,2009-06-18 00:00:00.000
198,835,77,"Store","Contoso North Harford Store","Contoso North Harford Store","On",2004-08-24 00:00:00.000,,832,"20874","20874","817-555-0186","817-555-0186","Wisteria St Shopping mall","Wisteria St Shopping mall","",47,1125,2009-06-18 00:00:00.000,"POINT (-77.6888 38.6217)","POINT (-77.6888 38.6217)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
203,751,221,"Store","Contoso Glasgow Store","Contoso Glasgow Store","On",2007-08-16 00:00:00.000,,835,"","","289-555-0196","289-555-0196","Renfrew St Glasgow, Lanarkshire, Citycenter, United Kingdom","Renfrew St Glasgow, Lanarkshire, Citycenter, United Kingdom","",26,680,2009-06-18 00:00:00.000,"POINT (-4.2572 55.8688)","POINT (-4.2572 55.8688)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
208,781,226,"Store","Contoso West Yorkshire Store","Contoso West Yorkshire Store","On",2004-03-21 00:00:00.000,,840,"","","318-555-0137","318-555-0137","22 Market Sq Shipley, West Yorkshire, BD18 3QJ, United Kingdom","22 Market Sq Shipley, West Yorkshire, BD18 3QJ, United Kingdom","",90,680,2009-06-18 00:00:00.000,"POINT (-84.4955 40.3261)","POINT (-84.4955 40.3261)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
213,753,231,"Store","Contoso Knotty Ash Store","Contoso Knotty Ash Store","On",2004-03-26 00:00:00.000,,845,"","","785-555-0132","785-555-0132","East Prescot Road Knotty Ash, Citycenter, United Kingdom","East Prescot Road Knotty Ash, Citycenter, United Kingdom","",24,680,2009-06-18 00:00:00.000,"POINT (-2.88202 53.4133)","POINT (-2.88202 53.4133)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
218,777,236,"Store","Contoso Toulouse Store","Contoso Toulouse Store","On",2004-09-11 00:00:00.000,,856,"31000","31000","575-555-0126","575-555-0126","Citycenter  toulouse, France","Citycenter  toulouse, France","",23,680,2009-06-18 00:00:00.000,"POINT (1.44058 43.6058)","POINT (1.44058 43.6058)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
223,779,241,"Store","Contoso Venezia Store","Contoso Venezia Store","On",2009-07-06 00:00:00.000,,861,"30124","30124","330-555-2568","330-555-2568","","","",11,500,2009-06-18 00:00:00.000,"POINT (-122.651 49.1107)","POINT (-122.651 49.1107)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
228,586,246,"Store","Contoso Berlin Store","Contoso Berlin Store","On",2008-10-09 00:00:00.000,,866,"10178","10178","730-555-0117","730-555-0117","Downtown Berlin, Germany","Downtown Berlin, Germany","",13,500,2009-06-18 00:00:00.000,"POINT (13.4033 52.5329)","POINT (13.4033 52.5329)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
233,756,250,"Store","Contoso Landstuhl Store","Contoso Landstuhl Store","On",2004-08-20 00:00:00.000,,871,"66917","66917","447-555-0186","447-555-0186","Citycenter Wallhalben, Germany","Citycenter Wallhalben, Germany","",21,500,2009-06-18 00:00:00.000,"POINT (7.56958 49.4134)","POINT (7.56958 49.4134)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
238,769,255,"Store","Contoso obamberg Store","Contoso obamberg Store","On",2004-05-27 00:00:00.000,,876,"96049","96049","520-555-0177","520-555-0177","Citycenter Bamberg, Germany","Citycenter Bamberg, Germany","",29,500,2009-06-18 00:00:00.000,"POINT (10.884018 49.900163)","POINT (10.884018 49.900163)",1,2009-05-10 00:00:00.000,2009-06-18 00:00:00.000
243,760,260,"Store","Contoso Madrid Store","Contoso Madrid Store","On",2004-03-01 00:00:00.000,,881,"28049","28049","166-555-0156","166-555-0156","Alcobendas Shopping mall MADRID, Spain","Alcobendas Shopping mall MADRID, Spain","",35,680,2009-06-18 00:00:00.000,"POINT (-3.70789 40.424)","POINT (-3.70789 40.424)",1,2009-07-06 00:00:00.000,2009-06-18 00:00:00.000
248,778,265,"Store","Contoso Valletta Store","Contoso Valletta Store","On",2004-02-19 00:00:00.000,,886,"","","265-555-0195","265-555-0195","Citycenter, Fgura, Malta","Citycenter, Fgura, Malta","",42,680,2009-06-18 00:00:00.000,"POINT (14.5189 35.9043)","POINT (14.5189 35.9043)",1,2009-07-06 00:00:00.000,2009-06-18 00:00:00.000
253,558,294,"Store","Contoso Sydney No.1 Store","Contoso Sydney No.1 Store","On",2005-06-27 00:00:00.000,,890,"2000","2000","203-555-0196","203-555-0196","Sydney Citycenter, Australia","Sydney Citycenter, Australia","",20,480,2009-06-18 00:00:00.000,"POINT (151.207 -33.8669)","POINT (151.207 -33.8669)",1,2009-07-10 00:00:00.000,2009-06-18 00:00:00.000
258,731,272,"Store","Contoso Thimphu No.1 Store","Contoso Thimphu No.1 Store","On",2009-07-02 00:00:00.000,,895,"","","295-555-0161","295-555-0161","Citycenter, Thimphu, Bhutan","Citycenter, Thimphu, Bhutan","",35,480,2009-06-18 00:00:00.000,"POINT (89.6388 27.474)","POINT (89.6388 27.474)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
263,764,277,"Store","Contoso Moscow  No.1 Store","Contoso Moscow  No.1 Store","On",2004-06-07 00:00:00.000,,900,"107031","107031","254-555-0114","254-555-0114","Citycenter, Russia","Citycenter, Russia","",65,480,2009-06-18 00:00:00.000,"POINT (37.6089 55.7673)","POINT (37.6089 55.7673)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
268,732,281,"Store","Contoso Tokyo No.2 Store","Contoso Tokyo No.2 Store","On",2006-04-19 00:00:00.000,,905,"","","228-555-0159","228-555-0159","Citycenter, Shinjuku-kuTokyo, Japan‎","Citycenter, Shinjuku-kuTokyo, Japan‎","",68,480,2009-06-18 00:00:00.000,"POINT (139.62 35.6975)","POINT (139.62 35.6975)",1,2008-12-10 00:00:00.000,2009-06-16 00:00:00.000
270,724,283,"Store","Contoso Osaka No.1 Store","Contoso Osaka No.1 Store","On",2005-06-17 00:00:00.000,,907,"39894","39894","295-555-0161","295-555-0161","Downtown,Osaka, Japan","Downtown,Osaka, Japan","",80,480,2009-06-18 00:00:00.000,"POINT (135.499 34.6959)","POINT (135.499 34.6959)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
275,712,288,"Store","Contoso Busan Store","Contoso Busan Store","On",2006-07-12 00:00:00.000,,912,"","","465-555-0156","465-555-0156","Korea Citycenter Namchendong, Suyeong-Gu, Busan","Korea Citycenter Namchendong, Suyeong-Gu, Busan","",50,480,2009-06-18 00:00:00.000,"POINT (129.07 35.1895)","POINT (129.07 35.1895)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
277,727,290,"Store","Contoso Shanghai No.1 Store","Contoso Shanghai No.1 Store","On",2004-02-14 00:00:00.000,,849,"201800","201800","708-555-0141","708-555-0141","China Shanghai, Jiading Distrct Yongguang Rd","China Shanghai, Jiading Distrct Yongguang Rd","",95,480,2009-06-18 00:00:00.000,"POINT (121.468 31.2433)","POINT (121.468 31.2433)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
280,715,293,"Store","Contoso Guangzhou Store","Contoso Guangzhou Store","On",2009-07-17 00:00:00.000,,852,"510000","510000","124-555-0114","124-555-0114","China Guangzhou, Guangdong Tianhe Distrct","China Guangzhou, Guangdong Tianhe Distrct","",131,480,2009-06-18 00:00:00.000,"POINT (113.255 23.1505)","POINT (113.255 23.1505)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
281,727,290,"Store","Contoso Shanghai No.2 Store","Contoso Shanghai No.2 Store","On",2004-03-02 00:00:00.000,,853,"201800","201800","716-555-0127","716-555-0127","China Shanghai, Jiading Distrct Yongguang Rd","China Shanghai, Jiading Distrct Yongguang Rd","",95,480,2009-06-18 00:00:00.000,"POINT (121.524 31.2422)","POINT (121.524 31.2422)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
282,903,214,"Store","Contoso Ottawa No.1 Store","ContosoOttawa No.1 Store","On",2004-04-09 00:00:00.000,,914,"","","210-555-0193","210-555-0193","Elgin Street, Ottawa,  Canada","Elgin Street, Ottawa,  Canada","",95,480,2009-06-18 01:00:00.000,"POINT (-75.7068 45.4312)","POINT (-75.7068 45.4312)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
283,903,214,"Store","Contoso Ottawa No.2 Store","ContosoOttawa No.2 Store","On",2004-05-15 00:00:00.000,,915,"","","210-555-0193","210-555-0193","Carling Avenue, Ottawa, Canada","Carling Avenue, Ottawa, Canada","",95,480,2009-06-18 02:00:00.000,"POINT (135.497 45.4351)","POINT (135.497 45.4351)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
284,942,215,"Store","Contoso Toronto No.1 Store","Contoso Toronto No.1 Store","On",2004-06-17 00:00:00.000,,916,"","","210-555-0193","210-555-0193","George St, Toronto, Canada","George St, Toronto, Canada","",95,480,2009-06-18 03:00:00.000,"POINT (-79.3927 43.6838)","POINT (-79.3927 43.6838)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
285,942,215,"Store","Contoso Toronto No.2 Store","Contoso Toronto No.2 Store","On",2003-07-29 00:00:00.000,,917,"","","257-555-0154","257-555-0154","Chestnut Street, Toronto, Canada","Chestnut Street, Toronto, Canada","",95,480,2009-06-18 04:00:00.000,"POINT (-79.4243 43.65)","POINT (-79.4243 43.65)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
286,942,215,"Store","Contoso Toronto No.3 Store","Contoso Toronto No.3 Store","On",2004-08-20 00:00:00.000,,918,"","","883-555-0116","883-555-0116"," Dundas Street East, Toronto, Canada"," Dundas Street East, Toronto, Canada","",95,480,2009-06-18 05:00:00.000,"POINT (-79.3597 43.655)","POINT (-79.3597 43.655)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
287,881,216,"Store","Contoso Montreal No.1 Store","Contoso Montreal No.1 Store","On",2004-09-12 00:00:00.000,,919,"","","517-555-0117","517-555-0117","Boulevard Decarie, Montreal Rd, Canada","Boulevard Decarie, Montreal Rd, Canada","",95,480,2009-06-18 06:00:00.000,"POINT (-73.6414 45.5525)","POINT (-73.6414 45.5525)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
288,881,216,"Store","Contoso Montreal No.2 Store","Contoso Montreal No.2 Store","On",2003-02-13 00:00:00.000,,920,"","","922-555-0165","922-555-0165","De avenue du parc Shopping mall, Montréal, Canada","De avenue du parc Shopping mall, Montréal, Canada","",95,480,2009-06-18 07:00:00.000,"POINT (-73.6599 45.5232)","POINT (-73.6599 45.5232)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
289,562,217,"Store","Contoso Vancouver  No.1 Store","Contoso Vancouver  No.1 Store","On",2004-11-25 00:00:00.000,,921,"","","664-555-0112","664-555-0112","Burrard Street, Vancouver, Canada","Burrard Street, Vancouver, Canada","",95,480,2009-06-18 08:00:00.000,"POINT (-123.141 49.2665)","POINT (-123.141 49.2665)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
290,562,217,"Store","Contoso Vancouver  No.2 Store","Contoso Vancouver  No.2 Store","On",2004-12-26 00:00:00.000,,922,"","","340-555-0193","340-555-0193","Johnston Street, Vancouver, Canada","Johnston Street, Vancouver, Canada","",95,480,2009-06-18 09:00:00.000,"POINT (-123.166 49.2633)","POINT (-123.166 49.2633)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
291,598,218,"Store","Contoso Calgary  Store","Contoso Calgary  Store","On",2004-05-27 00:00:00.000,,923,"","","330-555-0120","330-555-0120","209 4 Avenue Se, Calgary, Canada","209 4 Avenue Se, Calgary, Canada","",95,480,2009-06-18 10:00:00.000,"POINT (-114.066 51.0621)","POINT (-114.066 51.0621)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
292,731,272,"Store","Contoso Thimphu No.2 Store","Contoso Thimphu No.2 Store","On",2006-02-28 00:00:00.000,,924,"","","185-555-0169","185-555-0169","Clock Tower Shooping mall, Thimphu, Bhutan","Clock Tower Shooping mall, Thimphu, Bhutan","",95,480,2009-06-18 11:00:00.000,"POINT (89.6388 27.4713)","POINT (89.6388 27.4713)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
293,716,273,"Store","Contoso Hong Kong No.2 Store","Contoso Hong Kong No.2 Store","On",2007-03-29 00:00:00.000,,925,"","","740-555-0182","740-555-0182","Hong Kong, Kowloon Shopping mall","Hong Kong, Kowloon Shopping mall","",95,480,2009-06-18 12:00:00.000,"POINT (114.22 22.3196)","POINT (114.22 22.3196)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
294,730,274,"Store","Contoso Tehran No.2 Store","Contoso Tehran No.2 Store","On",2004-04-30 00:00:00.000,,926,"1698556","1698565","775-555-0164","775-555-0164","Seyfiyeh Davoodiyeh,second street, Tehran, Tehran, Iran","Seyfiyeh Davoodiyeh,second street, Tehran, Tehran, Iran","",95,480,2009-06-18 13:00:00.000,"POINT (51.4037 35.6846)","POINT (51.4037 35.6846)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
295,714,275,"Store","Contoso Damascus No.2 Store","Contoso Damascus No.2 Store","On",2004-05-31 00:00:00.000,,927,"36805","36805","1 (11) 500 555-","1 (11) 500 555","19th Nissan Street, Mezze Damascus, Syria","19th Nissan Street, Mezze Damascus, Syria","",95,480,2009-06-18 14:00:00.000,"POINT (36.3209 33.5232)","POINT (36.3209 33.5232)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
296,709,276,"Store","Contoso Bangkok No.2 Store","Contoso Bangkok No.2 Store","On",2005-06-01 00:00:00.000,,928,"15210","15210","1 (11) 500 555-","1 (11) 500 555","Bangkok Citycenter, Thailand","Bangkok Citycenter, Thailand","",95,480,2009-06-18 15:00:00.000,"POINT (100.481 13.7905)","POINT (100.481 13.7905)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
297,764,277,"Store","Contoso Moscow  No.2 Store","Contoso Moscow  No.2 Store","On",2004-07-02 00:00:00.000,,929,"107561","107561","615-555-0153","615-555-0153","Russia, 107561 District shopping mall","Russia, 107561 District shopping mall","",95,480,2009-06-18 16:00:00.000,"POINT (37.6162 55.7713)","POINT (37.6162 55.7713)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
298,708,278,"Store","Contoso Ashgabat  No.2 Store","Contoso Ashgabat  No.2 Store","On",2006-11-06 00:00:00.000,,930,"789000","789000","926-555-0182","926-555-0182","West Street, Turkmenistan","West Street, Turkmenistan","",95,480,2009-06-18 17:00:00.000,"POINT (58.3656 38.0074)","POINT (58.3656 38.0074)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
299,717,279,"Store","Contoso Islamabad  No.2 Store","Contoso Islamabad  No.2 Store","On",2007-12-07 00:00:00.000,,931,"15890","15890","1 (11) 500 555-","1 (11) 500 555","Citycenter, Islamabad Capital Territory, Pakistan","Citycenter, Islamabad Capital Territory, Pakistan","",95,480,2009-06-18 18:00:00.000,"POINT (73.0698 33.7278)","POINT (73.0698 33.7278)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
300,558,294,"Store","Contoso Sydney  No.2 Store","Contoso Sydney  No.2 Store","On",2004-03-18 00:00:00.000,,932,"59000","60000","1 (11) 500 555-","1 (11) 500 555"," PT St Sydney, Australia"," PT St Sydney, Australia","",95,480,2009-06-18 19:00:00.000,"POINT (151.222 -33.8733)","POINT (151.222 -33.8733)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
301,724,283,"Store","Contoso Osaka No.2 Store","Contoso Osaka No.2 Store","On",2007-03-19 00:00:00.000,,933,"89094","89094","380-558-0193","380-558-0193","Citycenter, BigOne Rd-KuOsakaOsaka, Japan","Citycenter, BigOne Rd-KuOsakaOsaka, Japan","",95,480,2009-06-18 20:00:00.000,"POINT (135.497 34.666)","POINT (135.497 34.666)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
302,729,24,"Store","Contoso Taipei  Store","Contoso Taipei  Store","On",2004-07-19 00:00:00.000,,935,"109807","109807","830-555-0128","830-555-0128","Leidui Shopping mall, Taipei, Taiwan","Leidui Shopping mall, Taipei, Taiwan","",95,480,2009-06-18 21:00:00.000,"POINT (121.558 25.0962)","POINT (121.558 25.0962)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
303,757,25,"Store","Contoso Lisbon Store","Contoso Lisbon Store","On",2004-09-20 00:00:00.000,,936,"189076","189076","290-666-8960","290-666-8960","Lisbon Citycenter, Lisboa Region","Lisbon Citycenter, Lisboa Region","",95,480,2009-06-18 22:00:00.000,"POINT (-9.13788 38.7091)","POINT (-9.13788 38.7091)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
304,772,14,"Store","Contoso Saint Petersburg Store","Contoso Saint Petersburg Store","On",2004-06-07 00:00:00.000,,942,"2014522","2014522","510-555-0118","517-555-0118","Saint Petersburg  Citycenter, Shopping mall","Saint Petersburg  Citycenter, Shopping mall","",95,480,2009-06-19 00:00:00.000,"POINT (44.0057 56.334)","POINT (44.0057 56.334)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
305,768,15,"Store","Contoso Nizhny Novgorod Store","Contoso Nizhny Novgorod Store","On",2004-03-15 00:00:00.000,,944,"147820","147820","511-555-0119","511-555-0119","Nizhny Novgorod  Downtown, Shopping mall","Nizhny Novgorod  Downtown, Shopping mall","",95,480,2009-06-20 00:00:00.000,"POINT (44.0057 56.3325)","POINT (44.0057 56.3325)",1,2008-12-10 00:00:00.000,2009-06-18 00:00:00.000
199,800,212,"Online","Contoso North America Online Store","Contoso Online Store","On",2004-08-25 00:00:00.000,,59,"20817","20817","450-555-0152","450-555-0152","Marbury St Shopping mall","Marbury St Shopping mall","",325,500,2009-06-16 00:00:00.000,"POINT (-77.1213 38.9912)","POINT (-77.1213 38.9912)",1,2009-07-10 00:00:00.000,2009-06-16 00:00:00.000
200,894,213,"Catalog","Contoso Catalog Store","Contoso Catalog Store","On",2004-10-26 00:00:00.000,,58,"21234","21234","278-555-0118","278-555-0118","North Harford St Shopping mall","North Harford St Shopping mall","",120,462,2009-06-17 00:00:00.000,"POINT (-76.3687 39.5866)","POINT (-76.3687 39.5866)",1,2009-07-10 00:00:00.000,2009-06-17 00:00:00.000
306,586,246,"Online","Contoso Europe Online Store","Contoso Europe Online Store","On",2004-09-03 00:00:00.000,,945,"10178","10178","731-555-0117","731-555-0117","Downtown Berlin, Germany","Downtown Berlin, Germany","",7,1000,2009-06-18 00:00:00.000,"POINT (13.4003 52.5413)","POINT (13.4003 52.5413)",1,2009-04-03 00:00:00.000,2009-04-03 00:00:00.000
307,710,292,"Online","Contoso Asia Online Store","Contoso Asia Online Store","On",2004-10-11 00:00:00.000,,946,"10093","10093","55-555-0117","55-555-0117","China Beijing Chaoyang distrct Shanlitun Rd","China Beijing Chaoyang distrct Shanlitun Rd","",8,93800,2009-06-18 00:00:00.000,"POINT (116.303 39.9648)","POINT (116.303 39.9648)",1,2009-04-03 00:00:00.000,2009-04-03 00:00:00.000
308,693,35,"Reseller","Contoso North America Reseller","Contoso North America Reseller","On",2004-03-08 00:00:00.000,,947,"56535","56535","55-555-0118","55-555-0118","Seattle Shopping Mall","Seattle Shopping Mall","",15,450,2008-06-05 00:00:00.000,"POINT (-122.318 47.614)","POINT (-122.318 47.614)",1,2009-04-03 00:00:00.000,2009-04-03 00:00:00.000
309,529,233,"Reseller","Contoso Europe Reseller","Contoso Europe Reseller","On",2004-05-07 00:00:00.000,,948,"535455","535455","55-555-0119","55-555-0119","France Shopping Mall","France Shopping Mall","",12,551,2008-06-05 00:00:00.000,"POINT (2.35906 48.864)","POINT (2.35906 48.864)",1,2009-04-03 00:00:00.000,2009-04-03 00:00:00.000
